strassenschluessel;bezeichnung
05974000004007363;Müllingser Weg
05974000004007364;Mishawakaweg
05974000004007365;Rüthener Straße
05974000004007366;Ulmenstraße
05974000004007367;Akazienstraße
05974000004007368;Ahornstraße
05974000004007369;Lindenstraße
05974000004007370;Attendorner Straße
05974000004007371;Elsa-Brandström-Straße
05974000004007372;Steinkuhlenweg
05974000004007373;Medebacher Straße
05974000004007374;Blumenstraße
05974000004007375;Gartenstraße
05974000004007376;Geckweg
05974000004007377;Korbacher Straße
05974000004007378;Breslauer Weg
05974000004007379;Neumarkter Weg
05974000004007380;Hirschberger Weg
05974000004007381;Schlesische Straße
05974000004007382;Reichenbacher Weg
05974000004007383;Waldenburger Weg
05974000004007384;Landeshuter Weg
05974000004007385;Lippstädter Straße
05974000004007386;Bergeder Weg
05974000004007387;Spitzgarten
05974000004007388;Friesenweg
05974000004007389;Walenweg
05974000004007390;Siegener Straße
05974000004007392;Fechtenkamp
05974000004007393;Hamburger Straße
05974000004007394;Am Trompeterwäldchen
05974000004007395;Lendringser Weg
05974000004007396;Frankenweg
05974000004007397;Sachsenweg
05974000004007398;Groß-Strehlitzer-Weg
05974000004007399;Waldstraße
05974000004007400;Windmühle
05974000004007401;Hessenweg
05974000004007402;Waldecker Weg
05974000004007403;Kallenhardtweg
05974000004007404;Herringser Weg
05974000004007405;Bresinaweg
05974000004007406;Lemgoweg
05974000004007407;Am Turm
05974000004007408;Seidenstückerweg
05974000004007409;Berlingser Weg
05974000004007410;Detmolder Straße
05974000004007411;Merianweg
05974000004007412;An der Mühle
05974000004007413;Marketenderweg
05974000004007414;Piccolominiweg
05974000004007415;Kolpingweg
05974000004007416;Roggenwinkel
05974000004007417;Weizenwinkel
05974000004007418;Gerstenwinkel
05974000004007419;Haferwinkel
05974000004007420;Konrad-Koler-Weg
05974000004007421;Einsiedelweg
05974000004007422;Meister-Eckhart-Weg
05974000004007423;Nibelungenweg
05974000004007424;Dagobertweg
05974000004007425;Canadischer Weg
05974000004007426;Sankt-Lorenz-Weg
05974000004007427;Kunibertweg
05974000004007428;Kaiser-Otto-Weg
05974000004007429;Engernweg
05974000004007430;Wilhelm-von-Holland-Weg
05974000004007431;Ruploher Weg
05974000004007432;Behlmerweg
05974000004007433;Hartweg
05974000004007434;Herzog-Adolf-Weg
05974000004007435;Königsbergweg
05974000004007436;Braunschweigweg
05974000004007437;Magdeburgweg
05974000004007438;Rostockweg
05974000004007439;Stralsundweg
05974000004007440;Stargardweg
05974000004007441;Thornweg
05974000004007442;Elbingweg
05974000004007443;Revalweg
05974000004007444;Lüneburgweg
05974000004007445;Engellandsgraben
05974000004007446;Gotlandweg
05974000004007447;Kesselfuhr
05974000004007448;Schüerhoffweg
05974000004007449;Zum Wiesengraben
05974000004007450;Walrabenweg
05974000004007451;Michelsweg
05974000004007452;Schaphusenweg
05974000004007453;Lünenweg
05974000004007454;Sybelweg
05974000004007455;Mengeweg
05974000004007456;Merckelbachweg
05974000004007457;Luise-Meier-Weg
05974000004007458;Emdenstraße
05974000004007459;Zum Luisenhof
05974000004007460;Meiningser Weg
05974000004007461;Am Glasgraben
05974000004007462;Ostönner Weg
05974000004007463;Clevische Straße
05974000004007464;Burgundische Straße
05974000004007465;Rothertweg
05974000004007466;Senator-Schwartz-Ring
05974000004007467;Schüttweg
05974000004007468;Lindloher Weg
05974000004007469;Batenhorstweg
05974000004007470;Klusenerweg
05974000004007471;Papenweg
05974000004007472;Siegmund-Schultze-Weg
05974000004007473;Twifelerweg
05974000004007474;Benninghausenweg
05974000004007475;Schloitweg
05974000004007476;Boleweg
05974000004007477;Simplicissimusweg
05974000004007478;Jägerkenweg
05974000004007479;Springinsfeld
05974000004007480;Landsknechtweg
05974000004007481;Graf-Götz-Weg
05974000004007482;Tillyweg
05974000004007483;Wallensteinweg
05974000004007484;Gelnhausenweg
05974000004007485;Pappenheimweg
05974000004007486;Am Bohnenpfad
05974000004007487;Schwedenweg
05974000004007488;Werler Landstraße
05974000004007489;Herbstweg
05974000004007490;Märkische Straße
05974000004007491;Knippingweg
05974000004007492;Lelyweg
05974000004007493;Otto-Modersohn-Weg
05974000004007494;Schooffweg
05974000004007495;Hermann-Kätelhön-Weg
05974000004007496;Christian-Rohlfs-Weg
05974000004007497;Wilhelm-Morgner-Weg
05974000004007498;In den kalten Höfen
05974000004007499;Julius-Rollmann-Weg
05974000004007500;Franz-Nölken-Weg
05974000004007501;Kerstin-von-Herbag-Weg
05974000004007502;Deventerweg
05974000004007503;Goswin-Schönberg-Weg
05974000004007504;Peter-Broelemann-Weg
05974000004007505;Friedrich-Volckmar-Weg
05974000004007506;Franz-Weger-Weg
05974000004007507;Goldschmiedeweg
05974000004007508;Lülingsohr
05974000004007509;Ampener Weg
05974000004007510;Paradieser Holzweg
05974000004007511;Schlangenweg
05974000004007512;Ardeyweg
05974000004007513;Diemelweg
05974000004007514;Kleppingweg
05974000004007515;Redigerweg
05974000004007516;Wolter-von-Plettenberg-Weg
05974000004007517;An Lentzen Kämpen
05974000004007518;Harbortweg
05974000004007519;Dietrich-Crede-Weg
05974000004007520;Alte Zuckerfabrik
05974000004007521;Mester-Godert-Weg
05974000004007522;Halsteichweg
05974000004007523;Auf der Blögge
05974000004007524;Grenzweg
05974000004007525;Mönneker Breite
05974000004007526;Böckelmannweg
05974000004007527;Geschwister-Scholl-Straße
05974000004007528;Von-Köppen-Weg
05974000004007529;Bangorweg
05974000004007530;Bremer Straße
05974000004007531;August-Knabe-Weg
05974000004007532;Auf dem Schützenhof
05974000004007533;Pankgrafenweg
05974000004007534;Sebastianweg
05974000004007535;Bürgerschützenweg
05974000004007536;Thidrekweg
05974000004007537;Gernholtweg
05974000004007538;Kriemhildweg
05974000004007539;Irungweg
05974000004007540;Rodingerweg
05974000004007541;Hildebrandweg
05974000004007542;Aldrianweg
05974000004007543;Gunterweg
05974000004007544;Attalaweg
05974000004007545;Giselherweg
05974000004007546;Osidweg
05974000004007547;Brünhildweg
05974000004007548;Talweg
05974000004007549;Tienenweg
05974000004007551;Ahneweg
05974000004007552;Am Röllingser Graben
05974000004007553;Amselweg
05974000004007554;An der Landwehr
05974000004007555;Auf der Vöhde
05974000004007556;Epsingser Weg
05974000004007557;Finkenweg
05974000004007558;Hinter der Alten Schule
