strassenschluessel;bezeichnung
05962000004007221;Hermann-Bauer-Straße
05962000004007222;Robert-Leusmann-Straße
05962000004007223;Eisenberger Straße
05962000004007224;Heinrich-Schulte-Straße
05962000004007225;Gertrud-Bäumer-Straße
05962000004007226;Lerchenstraße
05962000004007227;Anne-Frank-Straße
05962000004007228;Meisenweg
05962000004007229;Elsternweg
05962000004007230;Kiebitzweg
05962000004007231;Bräukerweg
05962000004007232;Goerdelerstraße
05962000004007233;Von-Stauffenberg-Straße
05962000004007239;Dreimorgen
05962000004007240;Ostpreußenstraße
05962000004007241;Mecklenburgstraße
05962000004007242;Brandenburgstraße
05962000004007243;Danzigstraße
05962000004007244;Schlesienstraße
05962000004007245;Pommernstraße
05962000004007246;Westpreußenstraße
05962000004007247;Im Wannebachtal
05962000004007248;Thüringenstraße
05962000004007249;Sachsenstraße
05962000004007250;Sudetenstraße
05962000004007251;Richard-Rinker-Straße
05962000004007252;Galbreite
05962000004007253;Frielingsen
05962000004007254;Baufastraße
05962000004007255;Westtangente
05962000004007256;Elsa-Brändström-Weg
05962000004007257;Am Brandbusch
05962000004007258;Am Vollmersbusch
05962000004007259;Berliner Straße
05962000004007260;In den Liethen
05962000004007261;Harzstraße
05962000004007262;Hunsrückstraße
05962000004007263;Rhönstraße
05962000004007264;Schwarzwaldstraße
05962000004007265;Am Galbusch
05962000004007270;Manöverweg
05962000004007271;Wolfspfad
05962000004007272;Fasanenweg
05962000004007273;Mörikestraße
05962000004007274;Eichendorffstraße
05962000004007275;Hermann-Löns-Straße
05962000004007276;Anemonenweg
05962000004007277;Mohnweg
05962000004007278;Primelweg
05962000004007279;Wickenweg
05962000004007280;Margueritenweg
05962000004007281;Malvenweg
05962000004007282;Glockenblumenweg
05962000004007283;Kornblumenweg
05962000004007284;Akeleiweg
05962000004007285;Salbeiweg
05962000004007286;Kamillenweg
05962000004007287;Hederichweg
05962000004007288;Klettenweg
05962000004007289;Lupinenweg
05962000004007290;Veilchenweg
05962000004007291;Ginsterweg
05962000004007292;Pastor-Fischer-Weg
05962000004007293;Heckenrosenweg
05962000004007294;Hagebuttenweg
05962000004007295;Mariengrund
05962000004007300;Eifelstraße
05962000004007301;Taunusstraße
05962000004007302;Spessartstraße
05962000004007303;Odenwaldstraße
05962000004007304;Teutoburger-Wald-Straße
05962000004007305;Sauerlandstraße
05962000004007306;Westerwaldstraße
