strassenschluessel;bezeichnung
05758000002805629;Spenger Straße
05758000002805631;Hinter der Stockhude
05758000002805632;Thomas-Mann-Straße
05758000002805633;Glockenheide
05758000002805634;Zum Kiebitzgrund
05758000002805635;Lönsweg
05758000002805636;Am Kilverbach
05758000002805637;Kastanienweg
05758000002805638;Schillerstraße
05758000002805639;Kantstraße
05758000002805640;Goethering
05758000002805641;Albert-Einstein-Straße
05758000002805642;Kästnerweg
05758000002805643;Im Bruche
05758000002805644;Droste-Hülshoff-Straße
05758000002805645;Franz-Kafka-Straße
05758000002805646;Georg-Büchner-Straße
05758000002805647;Hans-Sachs-Straße
05758000002805648;Hölderlinweg
05758000002805649;Schlegelstraße
05758000002805650;Theodor-Fontane-Ring
05758000002805651;Hebelweg
05758000002805652;Ahornweg
05758000002805661;Ackerweg
05758000002805662;Alte Siedlung
05758000002805663;Am Camp
05758000002805664;Am Feuerwehrhaus
05758000002805665;Am Heidenbrockacker
05758000002805666;Am Maschbrink
05758000002805667;Bauernsiedlung
05758000002805668;Blockweg
05758000002805669;Bruchmühlener Straße
05758000002805670;Bruchstraße
05758000002805671;Buchenweg
05758000002805672;Bursiek
05758000002805673;Dürerweg
05758000002805674;Eichenweg
05758000002805675;Fichtenweg
05758000002805676;Gartenstraße
05758000002805677;Gossnerweg
05758000002805678;Große Heide
05758000002805679;Heidestraße
05758000002805680;Heidwinkel
05758000002805681;Holser Straße
05758000002805682;Horstfelder Straße
05758000002805683;Im Bursiek
05758000002805684;Im Dicken Busche
05758000002805685;Im Placken
05758000002805686;In der Lage
05758000002805687;In Grothaus Feld
05758000002805688;Kilverstraße
05758000002805689;Knickweg
05758000002805690;Krittenhorst
05758000002805691;Lärchenweg
05758000002805692;Mittelweg
05758000002805693;Nordweg
05758000002805694;Ostkilverstraße
05758000002805695;Ostweg
05758000002805696;Rembrandtstraße
05758000002805697;Rubensstraße
05758000002805698;Schäferweg
05758000002805699;Schnurrbartstraße
05758000002805700;Schulstraße
05758000002805701;Sportplatzweg
05758000002805702;Studieker Weg
05758000002805703;Süddorf
05758000002805704;Teichweg
05758000002805705;Trotzenburg
05758000002805706;Voßholzweg
05758000002805707;Voßkuhle
05758000002805708;Waghorster Straße
05758000002805709;Walske Bruch
05758000002805710;Zum Natten
05758000002805712;Zum Schmiedeplatz
05758000002805713;Osnabrücker Straße
05758000002805715;Westkilverstraße
05758000002805716;Im Timmerfelde
05758000002805717;Industriestraße
05758000002805718;Fritschendorfer Weg
05758000002805719;Dieselstraße
05758000002805720;Daimlerring
05758000002805721;Paul-Klee-Weg
05758000002805741;Alte Dorfstraße
05758000002805742;Am Holtacker
05758000002805743;Am Schlage
05758000002805744;An den Seppen
05758000002805745;Auf dem Brink
05758000002805746;Auf der Horst
05758000002805747;Bruchmühlener Straße
05758000002805748;Bünder Straße
05758000002805749;Buersche Straße
05758000002805750;Friedebergstraße
05758000002805751;Griesenbrokstraße
05758000002805752;Hambachweg
05758000002805753;Handwerkerstraße
05758000002805754;Hasenfeld
05758000002805755;Heerstraße
05758000002805756;Im Broksiek
05758000002805757;Im Niederfeld
05758000002805758;Im Osterfeld
05758000002805759;Kapellenstraße
05758000002805760;Kirchweg
05758000002805761;Lange Hegge
05758000002805762;Lehmkuhlenweg
05758000002805763;Linkerhagen
05758000002805764;Parkstraße
05758000002805765;Sachsenweg
05758000002805766;Schlinkweg
05758000002805767;Westerbergstraße
05758000002805768;Wiesenweg
05758000002805769;Winkelfeld
05758000002805770;Zum Nonnenstein
05758000002805771;Zur Wehme
05758000002805772;In der Gehle
05758000002805773;Sonnenwinkel
05758000002805775;Zur Kirchbreite
05758000002805776;Amtshausstraße
05758000002805777;Weidenbrink
05758000002805778;Rödinghauser Heide
05758000002805779;Am Kurpark
05758000002805780;Kleinbremen
05758000002805781;Pemberville Platz
05758000002805801;Am Alten Sportplatz
05758000002805802;Am Bergkamp
05758000002805803;Am Gemeindehaus
05758000002805804;Am Holtacker
05758000002805805;Am Klief
05758000002805806;Am Kummerbrink
05758000002805807;Am Schlage
05758000002805808;An der Breite
05758000002805809;An der Friedenseiche
05758000002805810;An der Matilge
05758000002805811;An der Stertwelle
05758000002805812;An der Wolfskammer
05758000002805813;Auf dem Hafk
05758000002805814;Auf dem Krümpel
05758000002805815;Auf der Drift
05758000002805816;Bachstraße
05758000002805817;Bahnhofstraße
05758000002805818;Beethovenstraße
05758000002805819;Bergstraße
05758000002805820;Buddenfeldweg
05758000002805821;Bünder Straße
05758000002805822;Dreianger
05758000002805823;Enger Weg
05758000002805824;Grüne Straße
05758000002805825;Hambringweg
05758000002805826;Handwerkerstraße
05758000002805827;Hansastraße
05758000002805828;Heckenweg
05758000002805829;Im Böskenbruch
05758000002805830;Im Brackfeld
05758000002805831;Im Dornsiek
05758000002805832;Im Kracht
05758000002805833;Im Rallensiek
05758000002805834;Im Stüfken
05758000002805835;In der Ort
05758000002805836;Jagdweg
05758000002805837;Jerusalemstraße
05758000002805838;Kleiner Weg
05758000002805839;Knüwelweg
05758000002805840;Kurzer Weg
05758000002805841;Meierhofstraße
05758000002805842;Mozartstraße
05758000002805843;Neue Mühle
05758000002805843;Neue Mühle
05758000002805844;Nordbachweg
05758000002805845;Rabenauweg
05758000002805846;Rüschener Straße
05758000002805847;Schirmker Brink
05758000002805848;Schluchtenweg
05758000002805849;Schwenningdorfer Heide
05758000002805850;Siedlungsweg
05758000002805851;Siendorfer Weg
05758000002805852;Stukenhöfener Straße
05758000002805853;Talweg
05758000002805854;Tannenhöhe
05758000002805855;Waldweg
05758000002805856;Wehmerhorststraße
05758000002805857;Wiehenstraße
05758000002805858;Wildweg
05758000002805859;Windmühlenfeld
05758000002805860;Winkelweg
05758000002805861;Zum Nordbach
05758000002805862;Alte Dorfstraße
05758000002805863;An der Kirche
05758000002805864;Zur Alten Schule
05758000002805865;Zum Mühlenbach
05758000002805866;Schubertstraße
05758000002805867;Fasanenweg
05758000002805868;Rehwinkel
05758000002805869;Wehmer Winkel
05758000002805870;Werkstraße
05758000002805871;Am Röthegraben
05758000002805872;Schäfers Garten
05758000002805873;Rebhuhnweg
05758000002805874;Wagnerweg
05758000002805875;Milanweg
05758000002805876;Adlerweg
05758000002805877;Bussardweg
05758000002805878;Händelstraße
05758000002805880;Falkenweg
05758000002805881;Am Fuchsholz
05758000002806001;Am Amtssteinbruch
05758000002806002;Am langen Siek
05758000002806003;Auf der Heide
05758000002806004;Bergweg
05758000002806005;Hünengrabweg
05758000002806006;Im Donoer Berg
05758000002806007;Im Hasenberg
05758000002806008;Im Kellenberg
05758000002806009;Im Osterberg
05758000002806010;Im Wehmerhorster Wiesental
05758000002806011;Im Westerberg
05758000002806012;Kammweg
05758000002806013;Quellenweg
05758000002806014;Rödinghauser Bergweg
05758000002806015;Zur schönen Aussicht
05758000002807879;Zum Nordbachsiek
