strassenschluessel;bezeichnung
05770000001207687;Schäferweg
05770000001207690;Thielhorst
05770000001207693;Westerholzstraße
05770000001207694;Windmühlenweg
05770000001207695;Zum Osterbruch
05770000001207696;Zum Hahnenhügel
05770000001207697;Zum Schlüsselbrink
05770000001207698;Zum schwarzen Pohl
05770000001207699;Zum Wolfshagen
05770000001207700;Zur Ösperquelle
05770000001207701;Am Bergbach
05770000001207702;Am Buchenberg
05770000001207703;Am Mühlenteich
05770000001207704;Am Wiehen
05770000001207705;Auf dem Kampe
05770000001207706;Alte Ellernstraße
05770000001207707;Bergstraße
05770000001207708;Bergweg
05770000001207709;Bornstraße
05770000001207710;Buchengrund
05770000001207711;Am Hang
05770000001207715;Duststeinweg
05770000001207717;Eichengrund
05770000001207718;Elfter Straße
05770000001207719;Elfter Tor
05770000001207723;Fasanenstraße
05770000001207724;Fichtenstraße
05770000001207725;Forellenweg
05770000001207728;Großer Garten
05770000001207729;Grüner Weg
05770000001207734;Hauptstraße
05770000001207735;Heidacker
05770000001207736;Hohes Land
05770000001207737;Hoppenstaken
05770000001207742;In den Elfter Wiesen
05770000001207743;Inselweg
05770000001207745;Kirschenweg
05770000001207746;Kiefernweg
05770000001207747;Koling
05770000001207748;Korfskamp
05770000001207749;Korfskämper Schulweg
05770000001207752;Lange Straße
05770000001207753;Lübber Berg
05770000001207754;Lübber Schulweg
05770000001207755;Lübber Tor
05770000001207756;Lübber Holz
05770000001207757;Lübber Hang
05770000001207758;Maschweg
05770000001207759;Meente
05770000001207764;Nordhang
05770000001207767;Obernstraße
05770000001207768;Oelbrink
05770000001207770;Poststraße
05770000001207772;Quellenweg
05770000001207773;Rodelweg
05770000001207776;Sonnenbrink
05770000001207779;Schriesenhof
05770000001207781;Schülerweg
05770000001207784;Steiler Weg
05770000001207785;Steinstraße
05770000001207786;Stiller Winkel
05770000001207789;Ulmenstraße
05770000001207790;Unterm Berge
05770000001207793;Wallücke
05770000001207794;Winkelweg
05770000001207797;Zum Königsberg
05770000001207801;Ackerweg
05770000001207802;Am Eckerngarten
05770000001207803;Am Fuchsbach
05770000001207804;Am Mühlenbach
05770000001207805;Amselstraße
05770000001207806;Asternweg
05770000001207807;Am Griepshop
05770000001207808;Adlerweg
05770000001207810;Auf dem alten Teiche
05770000001207811;Bäckerstraße
05770000001207812;Bergkirchener Straße
05770000001207813;Blumenstraße
05770000001207814;Bökerstraße
05770000001207815;Boselweg
05770000001207816;Bruchstraße
05770000001207817;Burgstraße
05770000001207820;Dohlenweg
05770000001207822;Eicksen
05770000001207823;Eickser Breede
05770000001207824;Eickser Grund
05770000001207827;Finkenstraße
05770000001207828;Fröbelstraße
05770000001207831;Gartenstraße
05770000001207832;Gerader Weg
05770000001207833;Grenzweg
05770000001207834;Griepshop
05770000001207837;Hangweg
05770000001207838;Hardenbergstraße
05770000001207839;Hartumer Straße
05770000001207841;Heidestraße
05770000001207842;Heuweg
05770000001207843;Hötkeweg
05770000001207844;Hüttenweg
05770000001207847;Im Felde
05770000001207848;Im Dustfeld
05770000001207850;Jägerstraße
05770000001207851;Jahnstraße
05770000001207852;Kampstraße
05770000001207853;Kapellenweg
05770000001207854;Kesselgarten
05770000001207855;Kirchweg
05770000001207856;Koppelweg
05770000001207857;Kornacker
05770000001207859;Lerchenstraße
05770000001207860;Lübbecker Straße
05770000001207861;Laupnerweg
05770000001207863;Marienstraße
05770000001207864;Meisenweg
05770000001207865;Mittelweg
05770000001207866;Mohnweg
05770000001207868;Nachtigallenweg
05770000001207869;Oststraße
05770000001207871;Pappelweg
05770000001207872;Pestalozziweg
05770000001207874;Rosenweg
05770000001207876;Schwönkamp
05770000001207877;Siebenackern
05770000001207878;Spembrink
05770000001207881;Schwalbenweg
05770000001207882;Schwöen
05770000001207886;Teichstraße
05770000001207888;Uffler Straße
05770000001207889;Vor dem Tor
05770000001207891;Waldweg
05770000001207892;Weidestraße
05770000001207893;Wiesenstraße
05770000001207894;Winkelhausen
05770000001207895;Wachtelweg
05770000001207897;Zum Griepshop
05770000001207898;Zur Heide
05770000001207901;Allerbruch
05770000001207904;Binnenweg
05770000001207907;Fischerkamp
05770000001207908;Fischerstadt
05770000001207910;Gramsdamm
05770000001207913;Hainweg
05770000001207914;Hatzhorn
05770000001207917;Im Dorf
05770000001207918;In der Riehe
05770000001207919;In der Stockwiese
05770000001207920;Kölkenweg
05770000001207921;Kleiner Weg
05770000001207922;Leiwkenstadt
05770000001207926;Molkereiweg
05770000001207927;Mühlenheide
05770000001207929;Neuer Damm
05770000001207930;Neuer Weg
05770000001207933;Östernend
05770000001207934;Ostengarten
05770000001207937;Specken
05770000001207938;Südhemmer Heide
05770000001207939;Soltfeld
05770000001207940;Schloßgarten
05770000001207941;Schürenbruch
05770000001207942;Stockwiese
05770000001207944;Taubenweg
05770000001207946;Wietbrauk
05770000001207948;Zum Brunnen
05770000001207949;Zum Wasserwerk
05770000001207951;Am Bruch
05770000001207952;An der Süllbreede
05770000001207954;Bachstraße
05770000001207959;Ellernstraße
05770000001207960;Erdbrügge
05770000001207961;Erdbrüggenkamp
05770000001207962;Falkenweg
05770000001207964;Fliederweg
05770000001207965;Flottwiesenweg
05770000001207969;Harthekel
05770000001207970;Hilferdingsen
05770000001207971;Höfen
05770000001207974;Klausterhof
05770000001207975;Köhlte
05770000001207976;Köhlterholz
05770000001207978;Lindenallee
05770000001207982;Mittelbreede
05770000001207986;Sackweg
05770000001207987;Sonnenkamp
05770000001207988;Südhemmer Weg
05770000001207989;Süllbreede
05770000001207990;Süllbreedenkamp
05770000001207991;Schulstraße
05770000001207992;Schürbusch
05770000001207994;Storchbusch
05770000001207997;Waschhorst
057700000012=9291;Minden Oberstadt - Hille
