strassenschluessel;bezeichnung
05154000003654339;Am Forstgarten
05154000003654340;Am Stellwerk
05154000003654341;Am Freudenberg
05154000003654342;Am Mühlenberg
05154000003654343;Am Sender
05154000003654344;An der Münze
05154000003654345;Angerhausenstege
05154000003654346;Anna-von-Cleve-Straße
05154000003654347;An den Vier Winden
05154000003654348;Antoniusstraße
05154000003654350;Arntzstraße
05154000003654352;Arnulfstraße
05154000003654354;Backermatt
05154000003654356;Bahnhofsplatz
05154000003654358;Bahnhofstraße
05154000003654359;Bartelgasse
05154000003654361;Bauerstraße
05154000003654363;Beatrixstraße
05154000003654365;Beethovenstraße
05154000003654367;Bensdorpstraße
05154000003654368;Benzstraße
05154000003654369;Van-den-Bergh-Straße
05154000003654371;Bergstraße
05154000003654372;Besselstraße
05154000003654373;Beuthstraße
05154000003654374;De-Beyer-Straße
05154000003654376;Bleichen
05154000003654378;Bleichenberg
05154000003654380;Blumenstraße
05154000003654382;Böcklerstraße
05154000003654384;Bödickerstraße
05154000003654386;Böllenstege
05154000003654387;Bohrstraße
05154000003654388;Borselstege
05154000003654389;Brabanterstraße
05154000003654391;Van-Bracht-Stege
05154000003654393;Van-Brackel-Straße
05154000003654395;Brahmsstraße
05154000003654397;Brandströmstraße
05154000003654399;Braunstraße
05154000003654401;Brautlachtstraße
05154000003654403;Breiestege
05154000003654404;Bresserbergstraße
05154000003654406;Von-Brentano-Straße
05154000003654408;Briener Straße
05154000003654410;Brücktor
05154000003654412;Brüningstraße
05154000003654414;Buchenheck
05154000003654416;Burggarten
05154000003654418;Burgunderstraße
05154000003654419;Clemensstraße
05154000003654421;Cunostraße
05154000003654423;Dehlerstraße
05154000003654425;Diemstraße
05154000003654426;Dieselstraße
05154000003654427;Dietrichstraße
05154000003654428;Asternweg
05154000003654429;Drususstraße
05154000003654431;Dyckmansweg
05154000003654433;Ehlersweg
05154000003654434;Eiserner Mann
05154000003654436;Ernst-Goldschmidt-Straße
05154000003654438;Erzbergerstraße
05154000003654440;Feldmannstege
05154000003654442;Felix-Roeloffs-Straße
05154000003654444;Flandrische Straße
05154000003654446;Fleischhauerstraße
05154000003654448;Flinckstraße
05154000003654449;Flurstraße
05154000003654450;Florianweg
05154000003654451;Flutstraße
05154000003654453;Forstweg
05154000003654455;Frankenstraße
05154000003654457;Fredestraße
05154000003654458;Fritz-Pannier-Straße
05154000003654459;Friedrich-Ebert-Ring
05154000003654460;Fujistraße
05154000003654461;Gärtnergasse
05154000003654462;Gabriele-Münter-Straße
05154000003654463;Von-Galen-Straße
05154000003654464;Gartenstege
05154000003654466;Gasthausstraße
05154000003654468;Geefacker
05154000003654470;Gerwin
05154000003654472;Görresstraße
05154000003654474;Goethestraße
05154000003654476;Goldstraße
05154000003654478;Grabenstraße
05154000003654479;Graf-Johann-Straße
05154000003654481;Graf-Otto-Straße
05154000003654483;Grenzallee
05154000003654485;Großer Heideberg
05154000003654487;Großer Markt
05154000003654489;Große Straße
05154000003654491;Grüner Heideberg
05154000003654493;Gruftgasse
05154000003654494;Gruftstraße
05154000003654496;Gutenbergstraße
05154000003654498;Gymnasiumstege
05154000003654500;Hafenstraße
05154000003654502;Hagsche Poort
05154000003654504;Hagsche Straße
05154000003654505;Hanns-Lamers-Platz
05154000003654506;Hasenberg
05154000003654508;Haydnstraße
05154000003654509;Heideberger Mauer
05154000003654511;Heldgasse
05154000003654513;Heldstraße
05154000003654515;Hellingsbüschchen
05154000003654517;Herderstraße
05154000003654518;Heresbachstraße
05154000003654519;Hertenberg
05154000003654520;Herzog-Adolf-Weg
05154000003654521;Herzogstraße
05154000003654523;Hirschpfuhl
05154000003654524;Hoffmannallee
05154000003654525;Hirschscheunenallee
05154000003654526;Holbeinstraße
05154000003654528;Hopfensackstege
05154000003654530;Hunscheidtstraße
05154000003654532;In den Galleien
05154000003654534;In der Aue
05154000003654535;Joseph-Beuys-Allee
05154000003654538;Jägerstraße
05154000003654539;Jülicher Straße
05154000003654541;Kalkarer Straße
05154000003654543;Van-Kampen-Straße
05154000003654545;Kanalstraße
05154000003654547;Kapitelstraße
05154000003654549;Kapuzinerstraße
05154000003654551;Karl-Leisner-Straße
05154000003654553;Karlstraße
05154000003654554;Karolingerstraße
05154000003654556;Karussellplatz
05154000003654558;Kasinostraße
05154000003654560;Kavarinerstraße
05154000003654562;Kermisdahlstraße
05154000003654564;Kermisdahlufer
05154000003654566;Kirchplatz
05154000003654568;Kirchstraße
05154000003654569;Kleine Rembrandtstraße
05154000003654571;Kleiner Markt
05154000003654573;Kleiststraße
05154000003654575;Klever Berg
05154000003654576;Klever Ring
05154000003654577;Klombeckstraße
05154000003654579;Kloppberg
05154000003654581;Kockstege
05154000003654582;Koekkoekstege
05154000003654583;Koekkoekplatz
05154000003654584;Königsallee
05154000003654588;Königsgarten
05154000003654590;Kolpingstraße
05154000003654591;Konrad-Adenauer-Straße
05154000003654592;Krohnestraße
05154000003654594;Küfenstraße
05154000003654596;Küppersstraße
05154000003654597;Kurt-Schumacher-Straße
05154000003654598;Kurze Marktstraße
05154000003654599;Leinpfad
05154000003654600;Landwehr
05154000003654603;Liesegangstraße
05154000003654605;Lindenallee
05154000003654607;Lippstädter Straße
05154000003654609;Lohengrinstraße
05154000003654611;Lohstätte
05154000003654612;Ludwig-Erhard-Straße
05154000003654613;Ludwig-Jahn-Straße
05154000003654614;Lüdeckestraße
05154000003654616;Märkische Straße
05154000003654617;Marie-Curie-Straße
05154000003654618;Marktstraße
05154000003654620;Mausgarten
05154000003654622;Meißnerstraße
05154000003654624;Merowingerstraße
05154000003654625;Minoritenplatz
05154000003654626;Minoritenstraße
05154000003654628;Mittelweg
05154000003654629;Monte Bello
05154000003654633;Mozartstraße
05154000003654637;Mühlenstege
05154000003654639;Nassauerallee
05154000003654641;Nassauermauer
05154000003654643;Nassauerstraße
05154000003654644;Nelkenstraße
05154000003654648;Neue Werft
05154000003654650;Nimweger Straße
05154000003654652;Opschlag
05154000003654654;Oststraße
05154000003654656;Pannofenstraße
05154000003654657;Pastor-Janßen-Weg
05154000003654658;Prinzenhof
05154000003654659;Propsteistraße
05154000003654660;Pastor-Leinung-Platz
05154000003654661;Querallee
05154000003654663;Rahmstraße
05154000003654665;Rathenaustraße
05154000003654667;Ravensberger Straße
05154000003654669;Regenbogen
05154000003654671;Reitbahn
05154000003654673;Rembrandtstraße
05154000003654674;Richard-van-de-Loo-Straße
05154000003654676;Rindernscher Deich
05154000003654678;Ringstraße
05154000003654680;Riswicker Straße
05154000003654682;Römerstraße
05154000003654683;Rosa-Luxemburg-Straße
05154000003654684;Rosenstraße
05154000003654686;Rubensweg
05154000003654688;Rütgerstraße
05154000003654689;Sackstraße
05154000003654691;Schauinsland
05154000003654693;Scheidemannstraße
05154000003654695;Schillerstraße
05154000003654697;Schloßberg
05154000003654699;Schloßstraße
05154000003654701;Schloßtorstraße
05154000003654703;Schlußgasse
05154000003654704;Schmidtstraße
05154000003654706;Schollenrondell
05154000003654708;Scholtenstraße
05154000003654710;Schröderstraße
05154000003654712;Schüttestraße
05154000003654714;Schulgasse
05154000003654716;Schwanenstraße
05154000003654718;Schweinemarkt
05154000003654719;Severingstraße
05154000003654721;Siegener Straße
05154000003654723;Siegertstraße
05154000003654725;Soester Straße
05154000003654727;Sommerdeich
05154000003654729;Spitzgasse
05154000003654730;Spoyufer
05154000003654731;Spyckstraße
05154000003654732;Spoyterrassen
05154000003654733;Stadionstraße
05154000003654734;Stadtbadstraße
05154000003654736;Stapperstraße
05154000003654738;Stechbahn
05154000003654740;Stephanstraße
05154000003654742;Stettiner Straße
05154000003654744;Stickestraße
05154000003654746;Stiller Winkel
05154000003654749;Stresemannstraße
05154000003654751;Südstraße
05154000003654752;Theodor-Heuss-Straße
05154000003654753;Thaerstraße
05154000003654754;Tichelstraße
05154000003654755;Tiergartenstraße
05154000003654756;Tichlers Mühle
05154000003654759;Triftstraße
05154000003654760;Tulpenweg
05154000003654762;Turmstraße
05154000003654763;Tweestrom
05154000003654764;Uedemer Straße
05154000003654766;Veldeckestraße
05154000003654768;Von-Velsen-Straße
05154000003654769;Wagnerstraße
05154000003654771;Waldstraße
05154000003654773;Wasserburgallee
05154000003654775;Wasserstraße
05154000003654777;Webergasse
05154000003654778;Weberstraße
05154000003654780;Welbershöhe
05154000003654782;Werftstraße
05154000003654784;Weseler Straße
05154000003654786;Weyerstege
05154000003654787;Wiesenstraße
05154000003654788;Dr.-Heinz-Will-Platz
05154000003654789;Winkelgasse
05154000003654790;Willy-Brandt-Straße
05154000003654791;Wirthstraße
05154000003654794;Ahornstraße
05154000003654795;Augustinusweg
05154000003654796;Albersallee
05154000003654798;Alexanderhof
05154000003654800;Alexanderstraße
05154000003654802;Am Forsthaus
05154000003654803;Am Bruderbaum
05154000003654804;Am Hang
05154000003654806;Annabergstraße
05154000003654808;Albrechtstraße
05154000003654810;Arnoldstraße
05154000003654813;Bachstraße
05154000003654814;Baegertstraße
05154000003654815;Berliner Straße
05154000003654817;Biesterstraße
05154000003654819;Birkenstraße
05154000003654821;Bleesweg
05154000003654823;Blumenweg
05154000003654824;Brammenfeld
05154000003654825;Braustraße
05154000003654827;Burgstraße
05154000003654828;Cellitinnenweg
05154000003654831;Cranachstraße
05154000003654833;Dahlienweg
05154000003654835;Delfter Straße
05154000003654837;Dorfstraße
05154000003654839;Dresdener Straße
05154000003654840;Dürerstraße
05154000003654841;Eichenstraße
05154000003654843;Erikastraße
05154000003654845;Esperance
05154000003654847;Fasanenweg
05154000003654849;Fichtenstraße
05154000003654850;Fitchburger Straße
05154000003654851;Florastraße
05154000003654853;Fuchsweg
05154000003654856;Gartenstraße
05154000003654858;Gemeindeweg
05154000003654859;Genneper Straße
05154000003654860;Georgstraße
05154000003654862;Germaniastraße
05154000003654863;Gertrud-Boss-Straße
05154000003654864;Van-Goyen-Straße
05154000003654865;Graf-Ranzow-Straße
05154000003654866;Grenzallee
05154000003654868;Grüner Ring
05154000003654869;Grunewaldstraße
05154000003654870;Im Hag
05154000003654871;Hamstraße
05154000003654873;Hasenweg
05154000003654875;Heidberg
05154000003654877;Heinestraße
05154000003654878;Henri-Dunant-Straße
05154000003654879;Heinrichsstraße
05154000003654880;Hermann-Gmeiner-Straße
05154000003654881;Hirschpfuhl
05154000003654883;Hirschweg
05154000003654885;Höhenweg
05154000003654886;Hölderlinstraße
05154000003654887;Hölzernes Wams
05154000003654889;Holthuysstraße
05154000003654891;Hornstege
05154000003654893;Hüfgen
05154000003654895;Hügelweg
05154000003654896;Huissener Straße
05154000003654898;In de Kamp
05154000003654900;Jenaer Straße
05154000003654902;Kapellenstraße
05154000003654903;Kaplan-Mertens-Straße
05154000003654904;Kastanienweg
05154000003654905;Karl-Leisner-Straße
05154000003654906;Katzenhof
05154000003654908;Kayserstraße
05154000003654910;Kendelstraße
05154000003654912;Kiefernweg
05154000003654914;Kirchweg
05154000003654916;Klombeckstraße
05154000003654918;Königsallee
05154000003654920;Körnerstraße
05154000003654922;Kreuzstege
05154000003654923;Kruisbergstraße
05154000003654924;Kuhstraße
05154000003654926;Kurzer Weg
05154000003654930;Lärchenstraße
05154000003654932;Lehmkuhle
05154000003654934;Lessingstraße
05154000003654936;Maasstraße
05154000003654938;Markusstraße
05154000003654940;Maronenweg
05154000003654942;Materborner Allee
05154000003654943;Mörikestraße
05154000003654944;Moränenhöhe
05154000003654947;Niersstraße
05154000003654949;Nimweger Straße
05154000003654951;Pappelstraße
05154000003654953;Poststraße
05154000003654954;Pfarrer-Kneipp-Straße
05154000003654956;Querallee
05154000003654958;Regerstraße
05154000003654960;Rehweg
05154000003654962;Rolandstraße
05154000003654963;Ronser Straße
05154000003654964;Rosenweg
05154000003654966;Rostocker Straße
05154000003654968;Ruppenthaler Weg
05154000003654971;Saalhof
05154000003654973;Saalstraße
05154000003654975;Saalweg
05154000003654977;Sackstraße
05154000003654979;Sandweg
05154000003654981;Schaepenfeld
05154000003654983;Schlehhecke
05154000003654985;Schubertstraße
05154000003654987;Schweizer Straße
05154000003654989;Siegfriedstraße
05154000003654991;Stadtwald
05154000003654993;St. Annaberg
05154000003654994;Südstraße
05154000003654997;Talstraße
05154000003654999;Tannenweg
05154000003655000;Tavenraatstraße
05154000003655001;Tilsiter Straße
05154000003655003;Tinthofstraße
05154000003655005;Treppkesweg
05154000003655008;Uhlandstraße
05154000003655010;Waalstraße
05154000003655012;Wasserweg
05154000003655013;Wilhelm-Fries-Straße
05154000003655014;Wildgehege
05154000003655015;Worcester Straße
05154000003655017;Am Forsthaus
05154000003655019;Am Ruppenberg
05154000003655021;Am Stein
05154000003655023;An der Hand
05154000003655025;Auf dem Kamp
05154000003655027;Brandenberg
05154000003655029;Buchholz
05154000003655031;Dorfanger
05154000003655033;Düffelstraße
05154000003655036;Eichenwinkel
05154000003655038;Engelsstraße
05154000003655040;Fettpott
05154000003655042;Fliersol
05154000003655044;Geldenberg
05154000003655046;Gellsol
05154000003655048;Grunewaldstraße
05154000003655049;Hauberg
05154000003655050;Hirschbruch
05154000003655051;Hofberg
05154000003655052;Iltisweg
05154000003655054;In de Klink
05154000003655056;Kahle Plack
05154000003655057;Ketelweg
05154000003655058;Kattenwald
05154000003655059;Knollenberg
05154000003655060;Köhlerweg
05154000003655061;Meilerweg
05154000003655062;Krähental
05154000003655063;Maselberg
05154000003655064;Mühsol
05154000003655065;Mönnekenwald
05154000003655066;Marderweg
05154000003655067;Papengatt
05154000003655069;Pastoratsweg
05154000003655070;Plaggenweg
05154000003655071;Stoppelberg
05154000003655074;Wolfsgraben
05154000003655075;Brodhof
05154000003655076;Am Orth
05154000003655078;Apostelstraße
05154000003655079;Bachstelzenweg
05154000003655080;Baumgarten
05154000003655081;Benzstraße
05154000003655082;Beginenstraße
05154000003655083;Boschstraße
05154000003655084;Breite Straße
05154000003655085;Dinnendahlstraße
05154000003655086;Drususdeich
05154000003655087;Eichenallee
05154000003655088;Ehlenstraße
05154000003655089;Elsternweg
05154000003655090;Fährmannsweg
05154000003655091;Falkenweg
05154000003655092;Grindweide
05154000003655093;Havik
05154000003655094;Hermannstraße
05154000003655095;Fujistraße
05154000003655096;Hohe Straße
05154000003655097;Daimlerstraße
05154000003655098;Janssenstraße
05154000003655099;Johanna-Sebus-Straße
05154000003655100;Keekener Straße
05154000003655101;Echternacher Straße
05154000003655102;Kellerskathweg
05154000003655103;Kerkpad
05154000003655104;Kiebitzweg
05154000003655105;Et Steentje
05154000003655106;Kiesstraße
05154000003655107;Landwehr
05154000003655108;Mars-Camulus-Straße
05154000003655109;Alter Grüner Weg
05154000003655110;Mauritiussiedlung
05154000003655111;Im Felde
05154000003655112;Möwenweg
05154000003655113;Pfarrer-Look-Straße
05154000003655114;Molkereiweg
05154000003655115;Rindernscher Deich
05154000003655116;Reimsweg
05154000003655117;Rinderner Straße
05154000003655118;Reymerstraße
05154000003655119;Röstendaalstraße
05154000003655120;Schürkamp
05154000003655121;Fasia-Jansen-Straße
05154000003655122;Serntstraße
05154000003655123;Sommerdeich
05154000003655124;Sperlingsweg
05154000003655126;Spyckscher Baum
05154000003655128;Spyckstraße
05154000003655130;Stiller Winkel
05154000003655132;Theodorstraße
05154000003655134;Tiergartenstraße
05154000003655135;Tweestrom
05154000003655136;Wasserburgallee
05154000003655138;Weidenstraße
05154000003655140;Ziegelstraße
05154000003655141;Rheinstraße
05154000003655142;Zur alten Mühle
05154000003655143;Martin-Schenk-Straße
05154000003655144;Salmorth
05154000003655145;Schenkenschanz
05154000003655146;Alte Mühle
05154000003655148;An der Ley
05154000003655150;Baersberg
05154000003655152;Duvenpoll
05154000003655154;Emmericher Straße
05154000003655156;Grüner Weg
05154000003655158;Hahnenacker
05154000003655160;Hermesplatz
05154000003655162;Hövelscher Weg
05154000003655164;Hooge Wey
05154000003655166;Huisberdener Straße
05154000003655168;Huiskampstraße
05154000003655170;Im Huck
05154000003655172;Jungfernstraße
05154000003655174;Knipweg
05154000003655176;Költjes Wey
05154000003655178;Kropse Weg
05154000003655180;Op den Dries
05154000003655182;Oraniendeich
05154000003655184;Schaarweg
05154000003655186;Schildacker
05154000003655187;Karl-Kisters-Straße
05154000003655188;Schwänchen
05154000003655189;Tweestrom
05154000003655190;Schmiedjesweg
05154000003655191;Am Pölleken
05154000003655192;Tochtgraben
05154000003655193;Kerkenkamp
05154000003655194;Visdael
05154000003655195;Boschstraße
05154000003655196;Binnen-Voisselt
05154000003655197;Siemensstraße
05154000003655198;Johanna-Sebus-Straße
05154000003655199;Am alten Rhein
05154000003655200;Spyckscher Baum
051540000036=2516;Eisenbahn Kleve-Spyck
051540000036=2610;Eisenbahn Köln-Kranenburg
