strassenschluessel;bezeichnung
05970000002406360;Kindelsbergstraße
05970000002406361;Kuhlstraße
05970000002406362;Loher Weg
05970000002406363;Marburger Straße
05970000002406364;Mühlenweg
05970000002406365;Nordoststraße
05970000002406366;Querstraße
05970000002406367;Rotdornweg
05970000002406368;Schlehdornstraße
05970000002406369;Schlenkestraße
05970000002406370;Schlesische Straße
05970000002406371;Schwarzdornweg
05970000002406372;Siepenstraße
05970000002406373;Über den Irlen
05970000002406374;Vinsterhof
05970000002406375;Vorm Berge
05970000002406376;Weiherstraße
05970000002406377;Weißdornweg
05970000002406378;Ziegeleistraße
05970000002406379;Zu den Ferndorfwiesen
05970000002406380;Zum Berger Hammer
05970000002406381;Zum Erbsenstück
05970000002406382;Zur Brüche
05970000002406383;Goldregenweg
05970000002406384;Nußbaumweg
05970000002406385;Blauregenweg
05970000002406386;Feuerdornweg
05970000002406387;Buchsbaumweg
05970000002406388;Haselnußweg
05970000002406389;Magnolienweg
05970000002406390;Mandelbaumweg
05970000002406391;Sanddornweg
05970000002406392;Zitzenbachstraße
05970000002406393;Ligno Park
05970000002406440;Berghäuser Weg
05970000002406441;Heesstraße
05970000002406442;Junkernweg
05970000002406443;Ostheldener Straße
05970000002406444;Sybergstraße
05970000002406445;Numbacher Hof
05970000002406446;Über dem Garten
05970000002406460;Altlohe
05970000002406461;Am Freibad
05970000002406462;Am Lindenhof
05970000002406463;Am Rain
05970000002406464;Amselweg
05970000002406465;Am Siegerberg
05970000002406466;Am Webersfeld
05970000002406467;Am Weinberg
05970000002406468;An der Bahn
05970000002406469;Bachstelzenweg
05970000002406470;Brücher Weg
05970000002406471;Bussardweg
05970000002406472;Dr.-Stelbrink-Straße
05970000002406473;Eckertswehr
05970000002406474;Eiche Wende
05970000002406475;Finkenweg
05970000002406476;Habichtsweg
05970000002406477;Horbachstraße
05970000002406478;Im Breiten Feld
05970000002406479;In der Kredenbach
05970000002406480;Industriestraße
05970000002406481;Johannespfad
05970000002406482;Jung-Stilling-Straße
05970000002406483;Kellershain
05970000002406484;Kredenbacher Straße
05970000002406485;Lärchenhof
05970000002406486;Marburger Straße
05970000002406487;Martinshardtstraße
05970000002406488;Nordstraße
05970000002406489;Scheidtstraße
05970000002406490;Schwalbenweg
05970000002406491;Spechtweg
05970000002406492;Starenweg
05970000002406493;Zum Wüstenhof
05970000002406494;Zur Buchtal
05970000002406495;Zur Lichtenhardt
05970000002406497;Am Bühl
05970000002406498;Auwiese
05970000002406499;Karl-Krämer-Straße
05970000002406500;Wirtswiese
05970000002406501;Adolph-Kolping-Straße
05970000002406502;Weidengarten
05970000002406503;Öhlchen
05970000002406530;Am Hang
05970000002406531;Am Kampen
05970000002406532;Am Heesbach
05970000002406533;Asternweg
05970000002406534;Auf der Schlenke
05970000002406535;Azaleenweg
05970000002406536;Bahnhofstraße
05970000002406537;Begonienweg
05970000002406538;Breslauer Straße
05970000002406539;Brückenstraße
05970000002406540;Dahlienweg
05970000002406541;Danziger Straße
05970000002406542;Dörnbergstraße
05970000002406543;Dörrwiesenstraße
05970000002406544;Dr.-Erich-Moning-Straße
05970000002406545;Dr.-Menne-Straße
05970000002406546;Eggersten Ring
05970000002406547;Eichholzstraße
05970000002406548;Ernsdorfstraße
05970000002406549;Ferndorfer Straße
05970000002406550;Fichtenweg
05970000002406551;Fliederweg
05970000002406552;Flurenwende
05970000002406553;Forstweg
05970000002406554;Freiherr-vom-Stein-Straße
05970000002406555;Freesienweg
05970000002406556;Gartenstraße
05970000002406557;Geranienweg
05970000002406558;Ginsterweg
05970000002406559;Gladiolenweg
05970000002406560;Glück-Auf-Straße
05970000002406561;Grabenstraße
05970000002406562;Hagener Straße
05970000002406563;Heesstraße
05970000002406564;Hessengarten
05970000002406565;Heugraben
05970000002406566;Hochstraße
05970000002406567;Höhbergstraße
05970000002406568;Holunderweg
05970000002406569;Im Plan
05970000002406570;Kattowitzer Straße
05970000002406571;Köpfchenstraße
05970000002406572;Kolberger Straße
05970000002406573;Krokusweg
05970000002406574;Landstraße
05970000002406575;Leipziger Straße
05970000002406576;Leystraße
05970000002406577;Liesewaldstraße
05970000002406578;Lilienweg
05970000002406579;Lohstraße
05970000002406580;Marburger Straße
05970000002406581;Martin-Luther-Straße
05970000002406582;Mittelschlenke
05970000002406583;Moltkestraße
05970000002406584;Mühlbergstraße
05970000002406585;Narzissenweg
05970000002406586;Nelkenweg
05970000002406587;Oberstraße
05970000002406588;Pfarrstraße
05970000002406589;Ratzebuschstraße
05970000002406590;Roonstraße
05970000002406591;Rosenweg
05970000002406593;Siegener Straße
05970000002406594;Stählerwiese
05970000002406595;Steiler Weg
05970000002406596;Stephanstraße
05970000002406597;Tulpenweg
05970000002406598;Ulmenweg
05970000002406599;Veilchenweg
05970000002406600;Waldstraße
05970000002406601;Weimarer Straße
05970000002406602;Wiesenstraße
05970000002406603;Ziegeleifeld
05970000002406604;Zum Ameisenberg
05970000002406605;Zum Hammerseifen
05970000002406606;Zum Leyberg
05970000002406607;Zum Wäldchen
05970000002406608;Zum Wolfsloch
05970000002406609;Zur Höh
05970000002406610;Anemonenweg
05970000002406612;Am Park
05970000002406613;Südstraße
05970000002406614;Im Winkel
05970000002406615;Vor dem Seifen
05970000002406616;Malvenweg
05970000002406617;Zum Erbstollen
05970000002406618;Irisweg
05970000002406619;In der Burbach
05970000002406620;Distelweg
05970000002406621;Außer dem Schlag
05970000002406622;Brandenburger Weg
05970000002406623;Bredower Weg
05970000002406624;Havelweg
05970000002406625;Ketziner Weg
05970000002406626;Nauener Straße
05970000002406627;Potsdamer Weg
05970000002406628;Rathenower Weg
05970000002406629;Rheinsberger Weg
05970000002406630;Ribbecker Weg
05970000002406631;Spandauer Weg
05970000002406632;Werderweg
05970000002406633;Djurslandweg
05970000002406634;Kirchwiese
05970000002406635;Am Ernsdorfbach
05970000002406670;Alte Landstraße
05970000002406671;Am Alten Heck
05970000002406672;Am Hasenrain
05970000002406673;Am Graben
05970000002406674;Auf dem Stück
05970000002406675;Auf der Aue
05970000002406676;Brauereistraße
05970000002406677;Dicke Buche
05970000002406678;Edelweißweg
05970000002406679;Enzianweg
05970000002406680;Erfurter Straße
05970000002406681;Görlitzer Straße
05970000002406682;Hagener Straße
05970000002406683;Hermann-Löns-Straße
05970000002406684;Herrenwiese
05970000002406685;Im Großen Garten
05970000002406686;In der Breitenbach
05970000002406687;In der Enke
05970000002406688;Jakob-Henrich-Straße
05970000002406689;Kirchweg
05970000002406690;Krombacher Straße
05970000002406691;Lange Wiese
05970000002406692;Mittelstraße
05970000002406693;Oberseifen
05970000002406694;Olper Straße
05970000002406695;Pastor-Stein-Straße
05970000002406696;Poststraße
05970000002406697;Rüttingweg
05970000002406698;Stettiner Straße
05970000002406699;Stutte Weiher
05970000002406700;Talstraße
05970000002406701;Treuburger Straße
05970000002406702;Unter der Hohen Fuhr
05970000002406703;Unter der Kaiserhöhe
05970000002406704;Wacholderweg
05970000002406705;Weidenfohr
05970000002406706;Wildenburger Straße
05970000002406707;Auf dem Heidfeld
05970000002406708;Im Hemmelhol
05970000002406709;Margeritenweg
05970000002406710;Jasminweg
05970000002406711;Burgseifen
05970000002406712;Zimbergweg
05970000002406713;Hergeswald
05970000002406714;Brandhecke
05970000002406715;Lohmühle
05970000002406716;Hüttenrain
05970000002406717;Tiefenwiese
05970000002406718;In der Höllenbach
05970000002406719;Vorm Buchholz
05970000002406720;Helmut-Rubertus-Straße
05970000002406721;Zwickauer Straße
05970000002406722;Dr.-Friedrich-Schadeberg-Straße
05970000002406750;Adolf-Wurmbach-Straße
05970000002406751;Alte Wiese
05970000002406752;Altenberger Straße
05970000002406753;Am Schiefen Weg
05970000002406754;Annaweg
05970000002406755;Aspenstraße
05970000002406756;Birkenhof
05970000002406757;Burgholdinghauser Weg
05970000002406758;Friedrich-Grieb-Weg
05970000002406759;Gerberstraße
05970000002406760;Grubenstraße
05970000002406761;Hagener Straße
05970000002406762;Hangstraße
05970000002406763;Heeserhofstraße
05970000002406764;Heidfeldstraße
05970000002406765;Helenenhof
05970000002406766;Heimkäuserstraße
05970000002406767;Hölzenbergstraße
05970000002406768;Hüttenwiese
05970000002406769;Im Bühlsgarten
05970000002406770;Im Feld
05970000002406771;Im Heiligen Seifen
05970000002406772;Im Hölzenbergsgarten
05970000002406773;Im Schloos
05970000002406774;In den Eichen
05970000002406775;In den Erlen
05970000002406776;In der Lehmkuhle
05970000002406777;Johann-Heinrich-Jung-Straße
05970000002406778;Krähenbergstraße
05970000002406779;Limbachstraße
05970000002406780;Lindenweg
05970000002406781;Littfelder Ecke
05970000002406782;Löhrstraße
05970000002406783;Meisterstraße
05970000002406784;Müsener Straße
05970000002406785;Platzwiese
05970000002406786;Prignitzer Weg
05970000002406787;Rahlsbach
05970000002406788;Scheinerstraße
05970000002406789;Schlehenweg
05970000002406790;Schützenstraße
05970000002406791;Sonnenhof
05970000002406792;Spielweg
05970000002406793;Struthweg
05970000002406794;Teichweg
05970000002406795;Waldwiesenstraße
05970000002406796;Wiesenweg
05970000002406797;Zum Bühl
05970000002406798;Zum Burberg
05970000002406799;Zum Hasenwäldchen
05970000002406800;Zum Reckhammer
05970000002406801;Zum Roten Seifen
05970000002406802;Zur Mühle
05970000002406803;Rasthaus Kindelsberg
05970000002406804;Föhrenweg
05970000002406805;Kastanienweg
05970000002406806;Pappelweg
05970000002406807;Ahornweg
05970000002406808;In der Wacholder
05970000002406850;Heesstraße
05970000002406851;Hof Berghaus
05970000002406852;Hof Wurmbach
05970000002406853;Berghäuser Weg
05970000002406854;Heestalhof
05970000002406855;Hofweg
05970000002406870;Heesstraße
05970000002406871;Hof Epchenbach
05970000002406890;Alter Weg
05970000002406891;Am Eichhagen
05970000002406892;Am Kellenhagen
05970000002406893;Am Steinbruch
05970000002406894;Am Sträßchen
05970000002406895;Auf der Buchdahl
05970000002406896;Blashütte
05970000002406897;Brüderweg
05970000002406898;Gewendtweg
05970000002406899;Glogauer Straße
05970000002406900;Im Neuen Feld
05970000002406901;Ostheldener Straße
05970000002406902;Rohrbachweg
05970000002406903;Wilhelmstraße
05970000002406904;Unter dem Wolfshagen
05970000002406905;Talenwäldchen
05970000002406950;Berghof
05970000002406951;Dachsweg
05970000002406952;Eichenhof
05970000002406953;Eichenweg
05970000002406954;Feldmannshof
05970000002406955;Hasenweg
05970000002406956;Stendenbacher Weg
05970000002406957;Struthbornweg
05970000002406958;Unterm Knapp
05970000002406959;Weidenfohr
05970000002406960;Wendenhof
05970000002406961;Zum Großen Wald
05970000002406962;Zum Möhnerschen
05970000002406963;Zum Wiesenfleck
05970000002406964;Am Mühlengraben
05970000002406965;An der Hofwiese
05970000002406966;Am Sportplatz
05970000002406967;Fuchsweg
05970000002406968;Rehweg
05970000002406969;Flipses Wiese
05970000002491591;Burgholdinghausen
05970000002491592;Buschhütten
05970000002491593;Krombach
05970000002491595;Eichen
05970000002491596;Kreuztal
05970000002491597;Fellinghausen
05970000002491598;Ferndorf
05970000002491599;Kredenbach
05970000002491600;Littfeld
05970000002491601;Osthelden
05970000002491615;Hees
059700000024=2800;Hagen Hbf - Haiger
059700000024=2870;Kreuztal - Cölbe
059700000024=9277;Kreuztal - Buschhütten Siemag
059700000024B0054;Gronau - Wiesbaden
059700000024B0508;Kreuztal - Kronprinzeneiche
059700000024B0517;Kreuztal - Lennestadt
059700000024K0026;Geisweid - Junkernhees
059700000024K0028;Sohlbach - Obersetzen
059700000024L0714;Junkernhees - Osthelden
059700000024L0729;Krombach - Hainchen
059700000024L0908;Wilhelmshöhe - Fellinghausen
