strassenschluessel;bezeichnung
05774000002030500;Michaelstraße
05774000002030700;Mittelweg
05774000002030750;Möhnerfeld
05774000002030800;Mörikestraße
05774000002030900;Moese
05774000002030950;Mohnweg
05774000002031000;Mondscheinsknapp
05774000002031100;Moorlaake
05774000002031200;Moorweg
05774000002031300;Mozartstraße
05774000002031350;Mühlenheider Straße
05774000002031550;Mühlensenner Straße
05774000002031600;Mühlenweg
05774000002031650;Mühlenstraße
05774000002031700;Müllerweg
05774000002031730;Mühlenbruch
05774000002031800;Nachtigallenweg
05774000002031900;Neubrückstraße
05774000002032000;Neue Reihe
05774000002032100;Neuer Weg
05774000002032310;Nordhagener Straße
05774000002032350;Nordring
05774000002032400;Nordstraße
05774000002032550;Nußbaumweg
05774000002032720;Obernheideweg
05774000002032760;Oderstraße
05774000002032770;Österwiesen
05774000002032780;Osterloher Feld
05774000002032800;Ostenländer Straße
05774000002032900;Osterloher Straße
05774000002032950;Ostpreußenstraße
05774000002033000;Ostring
05774000002033100;Oststraße
05774000002033200;Ottensdamm
05774000002033340;Paderborner Straße
05774000002033600;Pappelweg
05774000002033720;Paradiesstraße
05774000002033750;Pastor-Richter-Straße
05774000002033770;Pater-Meier-Straße
05774000002033800;Pater-Walter-Straße
05774000002033830;Paulusstraße
05774000002033850;Petermeierweg
05774000002033860;Pfälzer Weg
05774000002033870;Pfarrer-Kerkmann-Straße
05774000002033880;Pfarrer-Kunders-Straße
05774000002033920;Philipp-Reis-Straße
05774000002034000;Philipp-von-Hörde-Straße
05774000002034100;Pirolweg
05774000002034150;Plaggenweg
05774000002034200;Pohlweg
05774000002034250;Pommernstraße
05774000002034300;Postdamm
05774000002034340;Potsdamer Straße
05774000002034350;Preußenweg
05774000002034410;Professor-Wilmers-Straße
05774000002034600;Prozessionsweg
05774000002034700;Pulsweg
05774000002034900;Querstraße
05774000002035000;Raiffeisenstraße
05774000002035020;Rainfarnweg
05774000002035050;Randweg
05774000002035070;Rasenweg
05774000002035100;Rauschfeld
05774000002035200;Reksweg
05774000002035300;Rellerbrink
05774000002035400;Rellerweg
05774000002035500;Riedstraße
05774000002035700;Rieger Straße
05774000002036120;Rietberger Straße
05774000002036200;Ringboke
05774000002036300;Ringstraße
05774000002036400;Rixelstraße
05774000002036420;Rochusweg
05774000002036600;Römerweg
05774000002036700;Röntgenstraße
05774000002036900;Rohlingsweg
05774000002037010;Rosenhügel
05774000002037100;Rosenstraße
05774000002037200;Rotkehlchenweg
05774000002037400;Rosmarinweg
05774000002037500;Rotdornweg
05774000002037600;Rötheweg
05774000002037700;Rudolfstraße
05774000002037800;Rundelweg
05774000002037900;Sachsenweg
05774000002038000;Sandbrink
05774000002038100;Sanddornweg
05774000002038200;Sander Straße
05774000002038300;Sandtünsweg
05774000002038400;Sauerbruchstraße
05774000002038500;Seglingsweg
05774000002038610;Seitenweg
05774000002038700;Sennemühle
05774000002038800;Sertürnerstraße
05774000002038900;Sichterweg
05774000002038950;Siekbusch
05774000002039000;Sonnenstraße
05774000002039110;Spechtweg
05774000002039200;Sperberweg
05774000002039300;Sperlingweg
05774000002039350;Spiekerstraße
05774000002039400;Spielplatzstraße
05774000002039520;Sporckallee
05774000002039600;Springpatt
05774000002039700;Südstraße
05774000002039800;Sudfeld
05774000002039940;Sondermannstraße
05774000002040020;Suternstraße
05774000002040100;Schäferweg
05774000002040200;Schäpsweg
05774000002040300;Schafbreite
05774000002040410;Scharmeder Höhe
05774000002040500;Scharmeder Straße
05774000002040600;Scherbrink
05774000002040700;Schilfstraße
05774000002040800;Schillerstraße
05774000002040860;Schlaunstraße
05774000002040870;Soester Weg
05774000002040880;Schlehenweg
05774000002040900;Schlinger Straße
05774000002041000;Schmaler Weg
05774000002041100;Schnietzweg
05774000002041220;Schöninger Straße
05774000002041300;Schotwiese
05774000002041360;Schubertstraße
05774000002041400;Schulstraße
05774000002041550;Schumannstraße
05774000002041580;Schwabenweg
05774000002041600;Schwalbenweg
05774000002041650;Schweitzerstraße
05774000002041700;Stefanusstraße
05774000002041900;Steinbredde
05774000002042000;Steinhorster Straße
05774000002042150;Stettiner Straße
05774000002042200;Straußstraße
05774000002042320;Strothweg
05774000002042350;Sudhagener Straße
05774000002042400;Talweg
05774000002042510;Tannenweg
05774000002042550;Taubenweg
05774000002042600;Teichweg
05774000002042630;Teiklerweg
05774000002042650;Theodor-Heuss-Straße
05774000002042700;Thülecke
05774000002042800;Thüringer Weg
05774000002042850;Tulpenweg
05774000002043010;Timmerdamm
05774000002043060;Töllen Linde
05774000002043100;Torfweg
05774000002043200;Uhlandstraße
05774000002043220;Ulmenweg
05774000002043300;Ulrichstraße
05774000002043400;Untereichen
05774000002043500;Unterer Weg
05774000002043600;Valepagestraße
05774000002043800;Venneweg
05774000002043850;Verner Straße
05774000002043900;Verbindungsweg
05774000002043950;Vikar-Fuest-Weg
05774000002043980;Vikar-Michels-Weg
05774000002044050;Vom-Stein-Straße
05774000002044070;Von-Bodelschwingh-Straße
05774000002044100;Von-Galen-Straße
05774000002044120;Von-der-Recke-Straße
05774000002044150;Von-Moltke-Straße
05774000002044200;Von-Kleist-Straße
05774000002044210;Von-Padberg-Straße
05774000002044220;Vor den Eichen
05774000002044230;Von-Stauffenberg-Straße
05774000002044250;Vossknapp
05774000002044300;Wacholderweg
05774000002044350;Wachtelweg
05774000002044400;Wagnerstraße
05774000002044500;Walde
05774000002044680;Zum Langen Kreuz
05774000002044700;Waldweg
05774000002044800;Wassmannsweg
05774000002044900;Wasserwerkstraße
05774000002045000;Waterkamp
05774000002045110;Weidenweg
05774000002045200;Weißenbergstraße
05774000002045440;Westenholzer Straße
05774000002045460;Westerloher Straße
05774000002045480;Westernkamp
05774000002045500;Westernwiesenweg
05774000002045600;Westerwieher Straße
05774000002045700;Westfalenweg
05774000002045800;Weststraße
05774000002045900;Wiebeler Straße
05774000002046000;Wiesenweg
05774000002046100;Wiethaupt
05774000002046200;Wildweg
05774000002046210;Wilhelmstraße
05774000002046300;Windmühlenweg
05774000002046400;Windthorststraße
05774000002046450;Wirkshof
05774000002046500;Wittendorfer Straße
05774000002046550;Wirmerstraße
05774000002046600;Wittmundstraße
05774000002046650;Württemberger Weg
05774000002046700;Zaunkönigweg
05774000002046710;Wulfhorster Straße
05774000002046750;Zedernweg
05774000002046800;Zeisigweg
05774000002046820;Zu-Neukirchs-Schleuse
05774000002046830;Ziegeleistraße
05774000002046840;Zossener Straße
05774000002046850;Zum Kolpinghaus
05774000002046860;Zur Alten Kapelle
05774000002046870;Zur Papen-Schule
05774000002046880;Zur Lükeschen Stiftung
05774000002046890;Ziegelweg
05774000002046900;Zur Schmiede
05774000002046950;Nelkenweg
05774000002047000;Mergelweg
05774000002047050;Himmelreichallee
05774000002047100;Walnussweg
05774000002047110;Niggeweg
05774000002047120;Maria-Rosenthal-Ring
05774000002047130;Am Alten Sportplatz
05774000002047140;Leubuser Straße
05774000002047150;Am Hügel
05774000002047160;Brenken Garten
05774000002047170;Heisenbergstraße
05774000002047180;Apfelbaumweg
05774000002047190;Am Weidenbach
05774000002047200;Bäckers Wiesen
05774000002047210;Wiekenbergstraße
05774000002047220;Weißdornweg
05774000002047230;Auf dem Kloster
05774000002047240;Horstfeld
05774000002047250;Flüte
05774000002047260;Von-Plettenberg-Straße
05774000002047270;Stieglitzweg
05774000002047280;Eichelhäherweg
05774000002047290;Rotfinkenweg
05774000002047300;Walter-Brink-Straße
05774000002047310;Heidehof
05774000002047320;Kornweg
05774000002047330;Kirkenkamp
05774000002047340;Kornblumenweg
05774000002047350;Löwenzahnweg
05774000002047360;Mohnblumenweg
05774000002047370;Wiedehopfweg
05774000002047380;Am Lipshof
05774000002047390;Zwetschgenweg
057740000020F0807;Auf der Haube
057740000020F0808;Auf der Knüwe
057740000020F0813;Bei Nolten Kapelle
057740000020F0815;Bockwiese
057740000020F0819;Boker Heide
057740000020F0821;Boker Heide-Dämmer
057740000020F0827;Boker Heide-Lipsmeier
057740000020F0829;Boker Kanal
057740000020F0831;Buddenberg
057740000020F0833;Corsmeiers Gründe
057740000020F0835;Dämmer
057740000020F0837;Das Feld
057740000020F0839;Das Häger Holz
057740000020F0841;Das Nordhäger Feld
057740000020F0845;Delbrück-Cappeler-Graben
057740000020F0851;Die Neuen Wiesen
057740000020F0855;Grimpenburg
057740000020F0861;Heuhof
057740000020F0867;In den Wiesen
057740000020F0871;Klüner
057740000020F0875;Knüwe
057740000020F0881;Ludewig
057740000020F0884;Markert
057740000020F0889;Nolten Wiese
057740000020F0891;Nordhäger Bruch
057740000020F0893;Nordhäger Büsche
057740000020F0895;Nordhäger Feld
057740000020F0897;Nordhäger Höfe
057740000020F0899;Obern Heide
057740000020F0903;Rixel Wiesen
057740000020F0907;Rohlingswiesen
057740000020F0909;Ruhmanns Feld
057740000020F0911;Sandmeiers Gründe
057740000020F0917;Siedings Feld
057740000020F0919;Siedings Gründe
057740000020F0923;Sudhäger Büsche
057740000020F0925;Sudhäger Feld
057740000020F0927;Sudhäger Rixel
057740000020F0933;Timmermanns Mühle
057740000020F0939;Vorderste Wiese
057740000020F0941;Vossknapp
057740000020F0949;Westermeiers Wiesen
057740000020F0951;Westliche Riege
057740000020F1000;Die Möse
057740000020F1001;Grubebach
057740000020F1002;Westernwiesen
057740000020F1003;Osternwiesen
057740000020F1004;Die Horst
057740000020F1005;In den Kuhlen
057740000020F1006;Obernheide
057740000020F1007;Schormanns Feld
057740000020F1008;Rolfs Horst
057740000020F1009;Nordhäger Bruch
057740000020F1010;Heihoffs Feld
057740000020F1011;Meiwes Binnern
057740000020F1012;Willemanns Gründe
