strassenschluessel;bezeichnung
05570000000819890;Soestwarte
05570000000819895;Soestweg
05570000000819897;Oberer Soestweg
05570000000819900;Sonnenstraße
05570000000819905;Speckmannsgasse
05570000000819910;Sperberstraße
05570000000819915;Spiekersstraße
05570000000819920;Starenweg
05570000000819925;Stauverweg
05570000000819930;Steinacker
05570000000819935;Steinbrink
05570000000819940;Steingasse
05570000000819942;Steinkühlerstraße
05570000000819945;Sternstraße
05570000000819950;Stettiner Straße
05570000000819955;Stiftsstraße
05570000000819960;Stromberger Straße
05570000000819965;Sudhoferweg
05570000000819970;Südring
05570000000819975;Südstraße
05570000000819980;Südwall
05570000000819985;Sunderkamp
05570000000819990;Tannenbergstraße
05570000000819995;Tenkhoffs Gasse
05570000000820000;Theodor-Storm-Straße
05570000000820005;Thomas-Mann-Straße
05570000000820010;Thüerstraße
05570000000820012;Tiggeskamp
05570000000820015;Tilsiter Straße
05570000000820017;Tönne-Arnsberg-Straße
05570000000820020;Tümlerstraße
05570000000820025;Turmstraße
05570000000820030;Ükenbrink
05570000000820035;Uhlandstraße
05570000000820040;Unterberg I
05570000000820045;Unterberg II
05570000000820046;Up'n Kiwitt
05570000000820047;Veilchenweg
05570000000820050;Vellerner Straße
05570000000820055;Vierweidenweg
05570000000820060;Viktoriastraße
05570000000820062;Vinkenberg
05570000000820065;Virchowstraße
05570000000820066;Von-Hohenhausen-Straße
05570000000820067;Von-Stauffenberg-Weg
05570000000820070;Von-Vincke-Straße
05570000000820075;Vorhelmer Straße
05570000000820080;Wagenfeldstraße
05570000000820085;Waldenburger Straße
05570000000820090;Waldmannweg
05570000000820095;Walkerberg
05570000000820100;Weidenweg
05570000000820102;Weißdornweg
05570000000820105;Werse
05570000000820110;Wersedreisch
05570000000820115;Werseweg
05570000000820120;Wessingweg
05570000000820125;Westfälische Straße
05570000000820130;Westfaliaweg
05570000000820135;Westhöfe
05570000000820140;Weststraße
05570000000820145;Westwall
05570000000820150;Wickingstraße
05570000000820155;Wiesenstraße
05570000000820160;Wiethagen
05570000000820165;Wilhelm-Busch-Straße
05570000000820170;Wilhelmshöhe
05570000000820175;Wilhelmstraße
05570000000820177;Obere Wilhelmstraße
05570000000820180;Windmühlenstraße
05570000000820181;Windmüllerkamp
05570000000820182;Wittekindstraße
05570000000820185;Wolliner Weg
05570000000820190;Zementstraße
05570000000820195;Zementstraße A
05570000000820200;Zollernstraße
05570000000820205;Zoppoter Straße
05570000000820210;Zum Igelsbusch
05570000000820215;Zum Wasserturm
05570000000820216;Zünftestraße
05570000000820218;Zur Goldbrede
