strassenschluessel;bezeichnung
05554000006801139;Schulstraße
05554000006801140;Am Haferkamp
05554000006801141;Heckenweg
05554000006801142;Feldstraße
05554000006801143;Am Alten Friedhof
05554000006801144;Kettelerstraße
05554000006801145;Kolpingstraße
05554000006801146;Overbergstraße
05554000006801147;Breelande
05554000006801148;Zur Teufelsschlucht
05554000006801149;Haaksbergener Straße
05554000006801150;Eibergener Straße
05554000006801151;Am Ölbach
05554000006801152;Bachstraße
05554000006801153;Beethovenstraße
05554000006801154;Berkelaue
05554000006801155;Haydnstraße
05554000006801156;Wagnerstraße
05554000006801157;Röringhoff
05554000006801158;Zur Synagoge
05554000006801159;Zum Bockwinkel
05554000006801160;Bree
05554000006801161;Dorfstraße
05554000006801162;Esch
05554000006801163;Hakenbree
05554000006801164;Hauptstraße
05554000006801165;Kring
05554000006801166;Woorte
05554000006801167;Kapellenkamp
05554000006801168;Lindenallee
05554000006801169;Pfarrer-Holtmann-Straße
05554000006801170;Rosingkamp
05554000006801171;Heckebree
05554000006801172;Schulkamp
05554000006801173;Bischof-Tenhumberg-Straße
05554000006801174;Breekamp
05554000006801175;Eschke
05554000006801176;Kirchstraße
05554000006801177;Schulweg
05554000006801178;Waldbree
05554000006801179;Zum Fischteich
05554000006801180;Wesker
05554000006801181;Rahook
05554000006801182;Nork
05554000006801183;Sand
05554000006801184;Berliner Straße
05554000006801185;Potsdamer Straße
05554000006801186;Möllenwegg
05554000006801187;Am Berkelsee
05554000006801188;Kloppendiek
05554000006801189;Martin-Luther-Weg
05554000006801190;Elbinger Weg
05554000006801191;Am Moorbach
05554000006801192;Lehmstegge
05554000006801193;Köckelwicker Esch
05554000006801194;Konrad-Zuse-Ring
05554000006801195;Mergelkamp
05554000006801196;Ahornstraße
05554000006801197;Carl-Lanz-Straße
05554000006801198;Borculoer Straße
05554000006801199;Deventerstraße
05554000006801200;Kampener Straße
05554000006801201;Ammeloe
05554000006801202;Zutphener Straße
05554000006801203;Crosewick
05554000006801204;Doemern
05554000006801205;Bismarckstraße
05554000006801206;Friedrich-Ebert-Straße
05554000006801207;Konrad-Adenauer-Straße
05554000006801208;Agnesstraße
05554000006801209;Stresemannstraße
05554000006801210;Theodor-Heuss-Straße
05554000006801211;Schlatt
05554000006801212;Rentmeisterskamp
05554000006801213;Nienkamp
05554000006801214;Textilstraße
05554000006801215;Enscheder Straße
05554000006801216;Rietmolenweg
05554000006801217;Hengeloer Straße
05554000006801220;Seerose
05554000006801221;Ellewick
05554000006801222;Gaxel
05554000006801223;Rudolf-Diesel-Straße
05554000006801224;Am Berkelbogen
05554000006801225;Am Büschken
05554000006801226;Amselweg
05554000006801227;Birkhahnweg
05554000006801228;Eschstraße
05554000006801229;Fasanenweg
05554000006801230;Fuistingstraße
05554000006801231;Grüner Weg
05554000006801232;Hasenpatt
05554000006801233;Im Wiesengrund
05554000006801234;Im Winkel
05554000006801235;Marienhook
05554000006801236;Möwenweg
05554000006801237;Pirolstraße
05554000006801238;Toschlag
05554000006801239;Uferstraße
05554000006801240;Venndiek
05554000006801241;Von-der-Flüe-Platz
05554000006801242;Quedlinburger Straße
05554000006801243;Zum Binnenfeld
05554000006801244;Cohausenstraße
05554000006801245;Max-Planck-Straße
05554000006801246;Ravestraße
05554000006801247;Heisenbergstraße
05554000006801248;Otto-Hahn-Straße
05554000006801249;Von-Braun-Straße
05554000006801250;Von-Siemens-Straße
05554000006801251;Lise-Meitner-Straße
05554000006801252;Marie-Curie-Straße
05554000006801253;Klosterhook
05554000006801254;Kastanienweg
05554000006801255;Heinrich-Hertz-Straße
05554000006801256;Am Marienturm
05554000006801257;Up'n Kamp
05554000006801258;Drosselweg
05554000006801259;Meisenweg
05554000006801260;Nachtigallenweg
05554000006801261;Schwalbenweg
05554000006801262;Spatzenweg
05554000006801263;Dorfallee
05554000006801271;Großemast
05554000006801273;Birkenstraße
05554000006801274;Blumenstraße
05554000006801275;Buchenstraße
05554000006801276;Eichenstraße
05554000006801278;Lärchenstraße
05554000006801279;Lindenplatz
05554000006801280;Nelkenstraße
05554000006801281;Rosenstraße
05554000006801283;Tannenweg
05554000006801284;Tulpenstraße
05554000006801285;Ulmenstraße
05554000006801286;Veilchenstraße
05554000006801287;Weidenstraße
05554000006801301;Kleinemast
05554000006801302;Eichendorffstraße
05554000006801303;Gerhart-Hauptmann-Straße
05554000006801304;Hermann-Löns-Weg
05554000006801306;Paul-Keller-Straße
05554000006801307;Wendfelder Damm
05554000006801309;Moorbachstraße
05554000006801321;Köckelwick
05554000006801322;Am Bülten
05554000006801323;Tenbusch
05554000006801324;Booken
05554000006801325;Im Kleefeld
05554000006801326;Im Mühlengrund
05554000006801327;Kämpenweg
05554000006801328;Lübbering Esch
05554000006801329;Finkenstraße
05554000006801330;Viehmarktplatz
05554000006801331;Haken
05554000006801332;Mozartstraße
05554000006801333;Ellewicker Diek
05554000006801334;Bommel
05554000006801336;Händelstraße
05554000006801337;Mothe
05554000006801338;Voogtskamp
05554000006801339;Harlemanns Bülten
05554000006801340;Hoogen Wegg
05554000006801341;Elisabeth-Selbert-Straße
05554000006801342;Friederike-Nadig-Straße
05554000006801343;Helene-Weber-Straße
05554000006801344;Helene-Wessel-Straße
05554000006801345;Karl-Arnold-Straße
05554000006801346;Dietrich-Bonhoeffer-Weg
05554000006801348;Wennewick
05554000006801349;Zwillbrock
